Date Time;Abgedeckte Bedarf der aFRR+;Abgedeckte Bedarf der aFRR-;NRV+ (Import);NRV- (Export);Abgedeckte Bedarf der SA mFRR+;Abgedeckte Bedarf der SA mFRR-;Abgedeckte Bedarf der DA mFRR+;Abgedeckte Bedarf der DA mFRR-;Abgedeckte Bedarf der RR+;Abgedeckte Bedarf der RR-;FRCE+ (Import);FRCE- (Export);Total System Imbalance (Positiv = long / Negativ = short);AE-Preis long;AE-Preis short;AE-Preis per 2026
04.10.2025 14:30;10.58267333;-1.199546667;45.41642333;-2.572742222;0;-53;0;0;0;0;12.37766;-7.859158889;-3.745308889;-8.85;18.1;15.96
04.10.2025 14:45;112.3779433;0;84.67394444;0;0;-38;0;0;0;0;17.35514;-13.58181778;-162.82521;0.55;19.27;17.02
04.10.2025 15:00;21.28880444;-1.194663333;229.4327878;0;0;-65;0;0;0;0;7.734645556;-16.14176778;-176.1198067;-9.83;19.36;17.1
04.10.2025 15:15;33.66400778;-0.062121111;42.93832444;-2.246097778;119;0;0;0;0;0;13.18358667;-13.53596778;-192.9417322;-8.34;18.25;16.09
04.10.2025 15:30;2.469611111;-2.260738889;0.237635556;-63.03076889;276;0;0;0;0;0;9.999725556;-8.911414444;-214.50405;-7.9;18.07;15.93
04.10.2025 15:45;11.33546444;-0.806474444;3.03957;-30.35372667;246;0;0;0;0;0;10.92556889;-12.18668222;-227.95372;-5.79;18.2;16.04
04.10.2025 16:00;4.211424444;-1.070158889;1.29468;-33.37835778;93;0;0;0;0;0;10.80838222;-8.160798889;-66.70517111;-10.4;18.11;15.96
04.10.2025 16:15;17.43107333;-0.071884444;12.64454444;-9.177528889;136;0;0;0;0;0;10.84554222;-12.68120222;-154.9905444;-5.51;18.27;16.11
04.10.2025 16:30;53.51127778;-0.010035556;7.057021111;-1.070962222;147;0;0;0;0;0;13.86908444;-12.31960333;-208.0367822;-2.83;22.24;19.72
04.10.2025 16:45;39.92458111;-0.627443333;9.259481111;-5.943995556;231;0;0;0;0;0;18.89431444;-12.48155778;-280.02538;-4.36;23.94;21.27
04.10.2025 17:00;54.00743;-0.307076667;107.4612978;0;24;0;0;0;0;0;12.66222556;-19.33865;-178.4852267;-7.05;24.21;21.51
04.10.2025 17:15;30.81677556;-2.121302222;87.45882778;-1.005322222;82;0;0;0;0;0;16.28499222;-17.15358556;-196.2803856;-5.17;24.02;21.33
04.10.2025 17:30;3.414451111;-2.126747778;0.834366667;-27.86733111;227;0;0;0;0;0;9.044316667;-11.34900778;-198.9500478;-3.72;19.75;17.45
04.10.2025 17:45;9.339463333;-3.697642222;1.566528889;-62.26059111;292;0;0;0;0;0;14.63568556;-12.53309222;-239.0503522;-5;22.31;19.78
04.10.2025 18:00;49.783;-0.144047778;8.837648889;-6.306956667;95;0;0;0;0;0;15.32605333;-8.479816667;-154.0158811;-4.4;28.23;25.16
04.10.2025 18:15;32.86648222;-0.154624444;16.59734333;-4.914822222;94;0;0;0;0;0;6.79037;-14.90071222;-130.2840367;-2.06;26.46;23.55
04.10.2025 18:30;3.482244444;-2.468812222;1.443926667;-32.63538333;137;0;0;0;0;0;11.43582333;-11.42144222;-106.8363567;-2.32;21.93;19.44
04.10.2025 18:45;3.720701111;-2.367627778;0.270993333;-67.83635444;160;0;0;0;0;0;11.07611333;-10.57779667;-94.28602889;-1.28;23.07;20.48
04.10.2025 19:00;1.289068889;-22.69152222;0.141058889;-61.28213111;129;0;0;0;0;0;10.02929;-14.06549111;-42.42027333;-6.12;21.7;19.23
04.10.2025 19:15;0.063204444;-28.16760222;4.798725556;-1.654328889;73;0;0;0;0;0;10.42506444;-11.35010444;-47.11495889;-4.64;20.83;18.44
04.10.2025 19:30;1.829966667;-12.54502222;27.82766444;-0.24871;0;-10;0;0;0;0;11.48193222;-7.606603333;-10.73922778;-3.54;20.35;18
04.10.2025 19:45;0.799965556;-22.90473778;35.04828667;0;0;-64;0;0;0;0;9.214411111;-18.76248111;60.60455556;-6.24;19.81;-5.18
04.10.2025 20:00;3.008631111;-8.50424;45.91326667;0;26;0;0;0;0;0;18.20584333;-8.490935556;-76.13256556;-2.65;22.4;19.86
04.10.2025 20:15;1.161845556;-6.545402222;42.13104333;0;0;0;0;0;0;0;9.803875556;-11.10568778;-35.44567444;-1.17;18.73;16.53
04.10.2025 20:30;1.563306667;-2.840965556;47.03558667;0;0;-64;0;0;0;0;9.976937778;-9.05735;17.32248444;4.67;18.71;5.69
04.10.2025 20:45;1.662595556;-47.74225889;27.84625111;0;0;-75;0;0;0;0;5.884337778;-21.34983333;108.6989078;-7.16;19.3;-6.01
04.10.2025 21:00;0;-50.08246556;1.583676667;-2.833227778;45;0;0;0;0;0;23.37862222;-10.15136444;-6.895241111;-1.42;13.71;11.97
04.10.2025 21:15;0.303005556;-29.03590111;6.495775556;-0.543946667;0;0;0;0;0;0;10.22705;-10.32686778;22.88088444;1.02;17.43;1.63
04.10.2025 21:30;4.764267778;-2.669813333;40.21501667;-0.620367778;0;-72;0;0;0;0;12.15875778;-9.745821111;27.89796;4.41;21.45;5.4
04.10.2025 21:45;33.62115556;-6.865762222;62.92352111;-4.563927778;0;-140;0;0;0;0;9.760204444;-14.77538778;59.90019667;1.9;27.93;2.61
04.10.2025 22:00;6.312393333;-12.82089778;8.911262222;-5.876305556;30;0;0;0;0;0;15.03824778;-11.98322111;-29.58147889;-0.02;23.57;20.93
04.10.2025 22:15;0.470383333;-23.38813778;9.472101111;-0.56986;12;0;0;0;0;0;9.09289;-12.45822778;5.380851111;-1.34;17.23;-0.72
04.10.2025 22:30;3.68897;-4.172637778;5.194087778;-24.44028333;0;-50;0;0;0;0;12.91042889;-8.236224444;65.05565889;2.63;18.96;3.42
04.10.2025 22:45;1.434724444;-32.20051667;0.195853333;-6.011652222;0;-92;0;0;0;0;8.893504444;-12.43083556;132.1189222;0.11;19.39;0.62
04.10.2025 23:00;4.026694444;-3.523486667;24.68179889;-1.197188889;37;0;0;0;0;0;11.41303333;-8.061516667;-64.33933444;2.44;22.34;19.81
04.10.2025 23:15;17.33045111;-4.862186667;33.64471556;-0.346673333;0;0;0;0;0;0;12.27810444;-11.65771667;-46.38669444;2.88;29.98;26.76
04.10.2025 23:30;50.12560222;-0.028483333;48.02143778;0;0;-71;0;0;0;0;13.10845556;-13.37891333;-26.84809889;2.85;33.02;29.52
04.10.2025 23:45;21.36555222;-5.735132222;61.60344111;-0.142102222;0;-95;0;0;0;0;13.64962111;-17.78375111;22.04237111;1.45;33.87;2.11
05.10.2025 00:00;0;-26.87825;3.528644444;-3.888928889;73;0;0;0;0;0;9.025592222;-8.774684444;-46.01237333;-0.26;12.51;10.87
05.10.2025 00:15;0;-23.84790778;0.620768889;-28.85828556;41;0;0;0;0;0;9.369575556;-8.028962222;9.744811111;1.48;12.21;2.14
05.10.2025 00:30;4.758573333;-4.048932222;0.859221111;-10.20405778;0;-21;0;0;0;0;7.832842222;-6.929253333;28.73160667;2.72;20.15;3.52
05.10.2025 00:45;4.551858889;-28.37157556;9.939717778;-2.733611111;0;-81;0;0;0;0;7.387965556;-16.14637444;106.3720189;-4.57;22.22;-3.65
05.10.2025 01:00;0;-66.83919889;0.004342222;-1.191207778;5;0;0;0;0;0;12.83122222;-9.247773333;59.44261556;-4.44;11.55;-3.54
05.10.2025 01:15;0.040145556;-43.85147556;0.001115556;-41.78859667;0;-11;0;0;0;0;13.12228556;-11.757;95.23352556;-3.06;17.65;-2.29
05.10.2025 01:30;5.80349;-2.873813333;17.55544444;-0.698258889;0;-74;0;0;0;0;11.44097667;-6.947702222;49.71986333;0.26;19.13;0.79
05.10.2025 01:45;0.946725556;-12.63156333;11.93720889;-2.780485556;0;-123;0;0;0;0;6.863062222;-9.989684444;128.6547367;-0.74;17.86;-0.18
05.10.2025 02:00;9.582791111;-7.9449;1.715026667;-25.64237667;0;-8;0;0;0;0;12.04103;-11.39836222;29.64679111;-3.64;22.22;-2.81
05.10.2025 02:15;3.02598;-2.878407778;18.19016333;-2.622648889;0;-58;0;0;0;0;7.731121111;-6.247286667;40.80107889;-1.14;17.35;-0.54
05.10.2025 02:30;5.463051111;-1.411681111;29.33295667;-0.212067778;0;-77;0;0;0;0;7.453334444;-6.357424444;42.73183111;0.59;18.65;1.16
05.10.2025 02:45;8.826213333;-0.429692222;27.13697222;-3.540413333;0;-119;0;0;0;0;7.268881111;-7.622901111;87.36094;-0.23;19.02;0.29
05.10.2025 03:00;2.329658889;-14.53072444;1.074394444;-26.26950889;0;0;0;0;0;0;5.497775556;-8.785803333;40.68420778;-6.72;19.85;-5.61
05.10.2025 03:15;0.00217;-24.67609222;0.18446;-7.814517778;0;-40;0;0;0;0;7.273765556;-6.600202222;71.63041667;-6.73;16.17;-5.62
05.10.2025 03:30;2.594946667;-2.161175556;15.50042889;-0.670987778;0;-104;0;0;0;0;7.775334444;-5.4069;86.36835333;-2.52;17;-1.79
05.10.2025 03:45;0.94726;-1.009122222;26.84845111;-0.014764444;0;-123;0;0;0;0;5.253896667;-4.983995556;95.95827444;-0.04;16.22;0.46
05.10.2025 04:00;1.244304444;-0.758186667;26.59252;-0.004622222;0;-61;0;0;0;0;5.693896667;-5.714795556;33.94688333;1.38;18.54;2.03
05.10.2025 04:15;12.25017444;-0.222165556;30.74106111;0;0;-61;0;0;0;0;7.020121111;-6.732037778;17.94284667;1.36;19.65;2.01
05.10.2025 04:30;15.21455889;-0.160588889;27.96655;0;0;-61;0;0;0;0;7.759603333;-7.089296667;17.30917333;1.32;19.26;1.96
05.10.2025 04:45;3.68763;-0.673553333;1.91829;-13.92360111;0;-11;0;0;0;0;6.444762222;-7.224942222;20.77141444;0.03;17.4;0.53
05.10.2025 05:00;21.56683889;-0.081923333;9.750633333;-1.069182222;0;-55;0;0;0;0;9.316945556;-8.468963333;23.98565111;1.55;22.14;2.22
05.10.2025 05:15;8.990864444;-0.535755556;35.45872667;-0.197791111;0;-55;0;0;0;0;8.602431111;-9.024254444;11.70577889;1.28;19.58;1.92
05.10.2025 05:30;10.57346;-0.501303333;4.112164444;-2.213406667;0;-5;0;0;0;0;7.689073333;-7.974713333;-6.685274444;1.52;20.14;17.81
05.10.2025 05:45;16.80772667;0;0.161333333;-3.375658889;5;0;0;0;0;0;9.322363333;-6.912142222;-21.00362222;6.95;20.43;18.07
05.10.2025 06:00;5.617932222;-0.90657;2.611972222;-17.87322556;0;-21;0;0;0;0;8.484974444;-9.531254444;32.59617111;0.65;20.43;1.22
05.10.2025 06:15;5.405276667;-1.537812222;9.225295556;-9.23259;0;-21;0;0;0;0;7.746036667;-9.99785;19.39164333;1.63;21.44;2.31
05.10.2025 06:30;0.719951111;-5.836843333;6.645955556;-7.145778889;0;-11;0;0;0;0;7.779683333;-8.126353333;16.96338556;-1.44;20.35;-0.81
05.10.2025 06:45;0.147838889;-7.74495;10.88650333;-0.586531111;5;0;0;0;0;0;7.936202222;-8.581804444;-7.057258889;-0.54;19.17;16.93
05.10.2025 07:00;9.415424444;-6.814504444;14.60396444;-1.803455556;0;-43;0;0;0;0;9.884434444;-9.82693;27.54106667;-2.25;24.34;-1.54
05.10.2025 07:15;1.356877778;-2.727324444;33.95987889;-0.385311111;0;-15;0;0;0;0;9.5505;-8.169216667;-18.58540444;2.28;21.08;18.66
05.10.2025 07:30;39.75774667;-0.572917778;1.756084444;-0.072268889;0;-11;0;0;0;0;13.32275667;-7.881674444;-35.30972667;1.78;26.87;23.93
05.10.2025 07:45;48.52944;-6.948783333;8.028151111;-0.6142;5;0;0;0;0;0;9.455014444;-17.15387444;-46.29574778;-5.32;30.5;27.23
05.10.2025 08:00;4.463988889;-5.489111111;5.154681111;-4.368604444;55;0;0;0;0;0;10.76579111;-9.564085556;-55.96266;-1.32;22.51;19.97
05.10.2025 08:15;7.845857778;-29.17751;1.767648889;-4.647248889;55;0;0;0;0;0;6.630864444;-13.92415;-23.49546222;-13.81;22.67;20.11
05.10.2025 08:30;1.027294444;-15.83658778;1.03965;-29.85168444;55;0;0;0;0;0;14.76507333;-6.83323;-19.31051556;-9.25;19.7;17.41
05.10.2025 08:45;7.336151111;-1.619198889;3.759502222;-42.46901333;5;0;0;0;0;0;9.298233333;-9.716791111;28.41111667;2.05;21.73;2.77
05.10.2025 09:00;1.490613333;-3.8992;0;-83.11274;61;0;0;0;0;0;8.985456667;-10.11202778;25.64789778;-0.2;21.33;0.32
05.10.2025 09:15;1.174591111;-25.50618778;0.218822222;-65.17291333;5;0;0;0;0;0;10.04260111;-15.48258444;89.72567111;-13.61;21.28;-11.87
05.10.2025 09:30;1.415744444;-38.07428889;0.316138889;-39.19480444;0;-120;0;0;0;0;13.20285444;-11.97103222;194.3053878;-13.62;20.81;-11.88
05.10.2025 09:45;0.211045556;-51.99081889;0;-112.4783611;0;-183;0;0;0;0;16.62109333;-22.40586444;353.0429056;-30.53;20.61;-27.25
05.10.2025 10:00;3.955886667;-14.05300556;0;-200.2770267;0;-133;0;0;0;0;19.43820444;-8.882106667;332.8180478;-20.42;17.7;-18.06
05.10.2025 10:15;1.612126667;-21.71520222;0;-142.7254089;0;-199;0;0;0;0;12.35704778;-18.56364889;368.0350856;-19.94;17.32;-17.62
05.10.2025 10:30;10.06238889;-4.288461111;1.201417778;-65.47924;0;-362;0;0;0;0;16.60861556;-10.45681444;414.3520933;-16.59;19.09;-14.58
05.10.2025 10:45;15.04069556;-0.460612222;10.65281222;-8.64746;0;-438;0;0;0;0;10.11908556;-9.52283;420.8183089;-28.57;19.09;-25.47
05.10.2025 11:00;18.37158;-0.717502222;0.430435556;-10.00051667;0;-286;0;0;0;0;13.74023778;-9.820416667;273.9961822;-24.1;14.38;-21.41
05.10.2025 11:15;39.56189889;-0.849883333;28.03013556;-0.647935556;0;-332;0;0;0;0;7.743606667;-12.49836333;270.6605411;-29.33;18.04;-26.16
05.10.2025 11:30;0.620666667;-7.691783333;1.958586667;-44.62445444;0;-264;0;0;0;0;10.07514333;-9.71137;313.3732111;-22.52;12.31;-19.98
05.10.2025 11:45;2.256943333;-2.201605556;0;-98.98813333;0;-169;0;0;0;0;10.17985667;-10.86344;268.6163789;-12.5;12.66;-10.86
05.10.2025 12:00;5.97763;-0.788571111;4.113387778;-26.66232111;0;-174;0;0;0;0;10.00379778;-8.913573333;190.26965;-31.07;6.08;-27.74
05.10.2025 12:15;17.80355556;-0.455995556;23.70562;-0.783608889;0;-188;0;0;0;0;9.955515556;-11.17133222;148.9462456;-32.57;9.27;-29.11
05.10.2025 12:30;1.728236667;-2.998858889;45.94209556;-2.37516;0;-199;0;0;0;0;9.528257778;-9.901261111;157.07669;-34.22;5.97;-30.61
05.10.2025 12:45;0.288904444;-52.37005889;4.882537778;-47.21988444;0;-136;0;0;0;0;15.12451;-15.94808444;231.2420756;-25.84;5.93;-22.99
05.10.2025 13:00;3.620601111;-1.615401111;0;-177.5080978;0;-30;0;0;0;0;10.55175222;-9.249126667;204.2002722;-10.43;1.91;-8.98
05.10.2025 13:15;1.377494444;-6.006676667;0;-158.2556378;0;-113;0;0;0;0;10.20317778;-11.19465333;276.8762956;-20.18;1.89;-17.85
05.10.2025 13:30;10.97982667;-0.906302222;96.12463556;-6.159388889;0;-197;0;0;0;0;13.35584333;-9.695102222;93.30048778;-29.8;4.06;-26.59
05.10.2025 13:45;53.3949;-0.895721111;163.9209133;0;0;-292;0;0;0;0;12.60796444;-15.52300111;78.49494444;-37.59;12.6;-33.67
05.10.2025 14:00;2.431086667;-4.162878889;52.08572889;-7.050608889;0;-80;0;0;0;0;10.38437889;-9.691558889;36.00385222;-14.7;2.46;-12.87
05.10.2025 14:15;1.343044444;-8.008628889;2.425942222;-28.95635444;0;0;0;0;0;0;10.03337;-11.73148444;34.89411111;-1.45;2.44;-0.82
05.10.2025 14:30;2.264268889;-6.728785556;3.304087778;-31.29178556;0;0;0;0;0;0;9.03428;-12.36899444;35.78692889;-2.71;2.44;-1.97
05.10.2025 14:45;0;-52.18668889;0.25216;-19.05594222;0;-2;0;0;0;0;11.91106667;-10.27261;71.35201444;-4.29;1.32;-3.4
05.10.2025 15:00;1.993538889;-28.02816667;3.336594444;-25.90847;0;-42;0;0;0;0;14.75450222;-11.66937556;87.52137667;-7.11;10.27;-5.97
05.10.2025 15:15;0.118543333;-22.23744111;2.949757778;-10.76922444;0;-52;0;0;0;0;9.087734444;-11.36392778;84.21455778;-3.79;10.18;-2.94
05.10.2025 15:30;21.15723556;-5.045574444;54.47474333;-0.552958889;0;-21;0;0;0;0;16.66856222;-6.476234444;-59.22577333;-2.21;14.24;12.44
05.10.2025 15:45;131.6205333;0;20.74755222;0;0;-21;0;0;0;0;15.92827;-9.538564444;-137.7577911;-1.69;20.85;18.46
05.10.2025 16:00;137.0738456;0;19.80897889;0;0;-67;0;0;0;0;14.77728333;-15.81462;-88.84548778;0.91;27.96;24.92
05.10.2025 16:15;107.2653578;0;14.33676667;-0.4796;50;0;0;0;0;0;6.848957778;-18.51045667;-159.4610256;6;24.7;21.96
05.10.2025 16:30;11.26004333;-0.812996667;0.249738889;-22.05078444;170;0;0;0;0;0;10.61795444;-12.90446556;-156.35949;0.14;18.33;16.16
05.10.2025 16:45;1.917871111;-2.036134444;0;-80.04884111;286;0;0;0;0;0;9.988063333;-9.660648889;-206.16031;1.01;18.16;16.01
05.10.2025 17:00;1.66368;-40.05425889;0.021551111;-84.02368667;27;0;0;0;0;0;16.69948889;-16.08806444;94.78129;-8;21.89;-6.77
05.10.2025 17:15;3.276364444;-7.00466;0.259912222;-54.45640556;44;0;0;0;0;0;12.09390444;-13.15837556;14.98926;-2.35;21.44;-1.63
05.10.2025 17:30;11.20714778;-0.877004444;0.428121111;-24.79458667;61;0;0;0;0;0;10.38410667;-10.00541889;-47.34236556;1.85;23.39;20.76
05.10.2025 17:45;16.21474222;-0.412591111;0.898734444;-17.97473667;168;0;0;0;0;0;14.01178222;-12.84666778;-167.8912633;2.18;24.08;21.39
05.10.2025 18:00;23.92632222;-0.996633333;4.873905556;-34.27247333;0;-85;0;0;0;0;16.18978444;-12.68635444;87.96544889;2.17;23.81;2.91
05.10.2025 18:15;13.42285333;-0.737578889;2.816654444;-17.81574556;0;-5;0;0;0;0;6.698954444;-12.68881333;13.30367556;2.85;23.66;3.67
05.10.2025 18:30;3.124176667;-1.447754444;0.117804444;-54.46070889;88;0;0;0;0;0;10.46739667;-9.654952222;-36.14596222;2.88;22.45;19.91
05.10.2025 18:45;2.988548889;-2.286771111;0.040881111;-68.12284556;156;0;0;0;0;0;11.28553111;-11.73665556;-88.16868889;2.91;22.81;20.23
05.10.2025 19:00;7.323107778;-0.748695556;1.680415556;-43.57801333;60;0;0;0;0;0;11.66991444;-9.380687778;-26.96604111;3.14;23.01;20.42
05.10.2025 19:15;11.14474889;-0.4343;4.994328889;-12.80845;36;0;0;0;0;0;8.408192222;-10.70555333;-36.59896667;2.93;22.67;20.11
05.10.2025 19:30;1.462676667;-4.456922222;27.08452222;-1.096791111;0;0;0;0;0;0;10.29812889;-10.59813111;-22.69348333;2.91;21.07;18.65
05.10.2025 19:45;1.859267778;-14.56272778;31.18273222;-0.45448;0;-58;0;0;0;0;9.56272;-13.06994333;43.48243111;-0.5;21.22;0.04
05.10.2025 20:00;0.003797778;-25.83983889;4.809008889;-0.043006667;35;0;0;0;0;0;12.94433778;-10.91037333;-15.96392556;-6.98;22;19.5
05.10.2025 20:15;0.248752222;-33.37052;8.411984444;-1.523725556;0;0;0;0;0;0;10.54388556;-14.60394778;30.29357111;-9.66;21.36;-8.28
05.10.2025 20:30;1.604554444;-8.395987778;27.24661;-3.552107778;0;-88;0;0;0;0;14.23094111;-9.028045556;65.89403556;-5.06;20.78;-4.1
05.10.2025 20:45;1.399462222;-14.38856333;43.23349333;-0.269724444;0;-133;0;0;0;0;8.285053333;-13.75080111;108.49108;-9.67;19.75;-8.29
05.10.2025 21:00;0;-39.75827333;4.667418889;-4.487504444;0;0;0;0;0;0;14.69699889;-11.11980556;36.00116556;-8.83;11.65;-7.53
05.10.2025 21:15;0.076768889;-20.69526778;7.355958889;-7.530328889;0;-23;0;0;0;0;11.12385778;-12.12132;44.79033111;-5.78;18.78;-4.76
05.10.2025 21:30;16.39675333;-1.838381111;29.92449889;-2.184528889;0;-107;0;0;0;0;11.37152111;-8.225102222;61.55523889;-3.07;24.6;-2.3
05.10.2025 21:45;29.30285222;-8.454041111;37.27607222;-1.833204444;0;-153;0;0;0;0;8.853891111;-13.34364889;101.1980789;-4.43;28.34;-3.53
05.10.2025 22:00;3.934465556;-5.586214444;11.84200889;-4.901342222;0;0;0;0;0;0;12.80652556;-9.247506667;-8.847936667;-0.78;23.12;20.52
05.10.2025 22:15;2.610674444;-22.23307111;4.801341111;-16.07325556;0;-10;0;0;0;0;7.600095556;-11.95068222;45.24489778;-6.28;20.77;-5.21
05.10.2025 22:30;13.33604778;-2.717831111;11.19012889;-6.225912222;0;-74;0;0;0;0;13.36425222;-7.540425556;52.59374;-3.99;23.38;-3.13
05.10.2025 22:45;17.76556111;-7.107203333;31.00392778;-1.467431111;0;-147;0;0;0;0;9.303395556;-12.99127;110.49302;-3.95;27.12;-3.09
05.10.2025 23:00;14.65522444;-2.370606667;5.979988889;-21.67798778;0;0;0;0;0;0;14.78732889;-12.30360667;0.929658889;0.23;25.02;0.75
05.10.2025 23:15;1.57579;-2.075471111;0.123457778;-71.17265667;0;0;0;0;0;0;8.927953333;-8.590766667;71.21169333;3.23;16.49;4.08
05.10.2025 23:30;19.49297889;-0.007595556;6.516511111;-7.430013333;0;-85;0;0;0;0;9.052724444;-7.958702222;65.33409667;1.99;22.16;2.71
05.10.2025 23:45;10.92990333;-11.20116778;60.85461;-0.6074;0;-160;0;0;0;0;12.94433556;-14.69238222;101.7721011;-5.9;27.34;-4.86
06.10.2025 00:00;2.268328889;-38.11116111;10.35210667;-5.717732222;5;0;0;0;0;0;7.536883333;-14.91861444;33.59018889;-7.36;18.3;-6.19
06.10.2025 00:15;0;-71.69786333;0.004342222;-28.42448556;0;0;0;0;0;0;10.99012889;-8.382701111;97.51057889;-10.6;9.35;-9.14
06.10.2025 00:30;0.384656667;-14.66932222;3.492958889;-10.82946111;0;-76;0;0;0;0;11.28744556;-7.094448889;93.42817111;-1.79;13.36;-1.13
06.10.2025 00:45;5.933956667;-11.71631444;20.86172111;-2.094465556;0;-148;0;0;0;0;6.716038889;-9.752608889;138.0516722;-4.66;18.4;-3.74
06.10.2025 01:00;4.769434444;-3.92688;1.794382222;-6.856507778;0;-40;0;0;0;0;9.889047778;-7.088481111;41.41900444;-1.39;20.88;-0.77
06.10.2025 01:15;6.346303333;-8.788528889;2.771993333;-10.31849667;0;-60;0;0;0;0;7.272672222;-8.189287778;70.90534444;-3.27;20.23;-2.47
06.10.2025 01:30;7.83312;-2.412112222;2.362093333;-5.721262222;0;-71;0;0;0;0;6.699214444;-7.067861111;69.30680778;0.63;20.15;1.2
06.10.2025 01:45;5.893296667;-8.758412222;2.378291111;-11.99835222;0;-91;0;0;0;0;5.749776667;-8.369417778;106.1048178;-5.05;20.32;-4.09
06.10.2025 02:00;4.656584444;-3.634447778;1.98824;-23.87319;0;-28;0;0;0;0;10.32551667;-6.56386;45.10115667;-4.48;18.24;-3.57
06.10.2025 02:15;2.267521111;-3.889985556;0.556824444;-19.14874222;0;-52;0;0;0;0;5.885957778;-7.597112222;73.92553667;-0.73;15.71;-0.17
06.10.2025 02:30;2.540956667;-1.573903333;25.89953;-0.37056;0;-62;0;0;0;0;8.460834444;-6.758893333;33.80203556;0.48;15.65;1.03
06.10.2025 02:45;14.29497333;-0.00407;28.49921667;-0.8094;0;-112;0;0;0;0;7.672522222;-7.479378889;69.82613667;-0.28;18.2;0.25
06.10.2025 03:00;4.930276667;-2.106651111;1.940471111;-16.9728;0;-19;0;0;0;0;7.563747778;-8.195531111;31.84048667;0.76;19.02;1.34
06.10.2025 03:15;0.585934444;-10.68985667;0.87871;-10.97751111;0;-34;0;0;0;0;7.469336667;-7.443041111;54.17642778;-3.69;15.17;-2.85
06.10.2025 03:30;3.536513333;-0.38655;39.67092667;-0.007711111;0;-81;0;0;0;0;6.207956667;-6.014545556;37.99341;1.76;15.72;2.45
06.10.2025 03:45;1.078557778;-1.1377;51.91278667;-0.014368889;0;-109;0;0;0;0;5.894355556;-6.437987778;57.70435667;0.4;15.14;0.94
06.10.2025 04:00;2.680402222;-4.26732;5.437367778;-5.957381111;0;-65;0;0;0;0;7.241202222;-9.274357778;69.14008667;-2.95;18.94;-2.18
06.10.2025 04:15;0.001084444;-15.29350667;1.611713333;-3.822878889;0;-45;0;0;0;0;6.916242222;-6.182726667;61.77007222;-2.66;15.46;-1.91
06.10.2025 04:30;0;-24.23148778;0.505644444;-3.006923333;0;-25;0;0;0;0;6.02648;-7.15141;52.85769667;-4.77;9.76;-3.84
06.10.2025 04:45;2.085497778;-22.45850889;5.144283333;-6.560046667;0;-3;0;0;0;0;9.769158889;-7.822261111;22.84187667;-6.45;18.67;-5.36
06.10.2025 05:00;25.09765222;-2.863495556;9.015986667;-22.59893333;0;-166;0;0;0;0;12.44819333;-7.473144444;152.3737411;-3.48;22.86;-2.66
06.10.2025 05:15;30.89734111;0;4.45216;-1.955293333;0;-108;0;0;0;0;9.998647778;-12.64024778;77.24739222;3.01;22.14;3.85
06.10.2025 05:30;7.376028889;-7.032595556;14.19293778;-12.56891333;0;0;0;0;0;0;12.38796778;-12.03856222;-2.316863333;-2.51;19.36;17.1
06.10.2025 05:45;9.660108889;-7.18994;8.813857778;-6.537584444;78;0;0;0;0;0;12.73654333;-11.80121111;-83.68177444;-2.31;21.88;19.39
06.10.2025 06:00;45.02901556;-0.847165556;1.205943333;-34.84808889;0;-163;0;0;0;0;18.60105556;-10.05263444;143.9118744;-2.26;30.18;-1.56
06.10.2025 06:15;52.28975333;-0.016275556;2.479706667;-2.596576667;0;-78;0;0;0;0;9.594738889;-20.95704222;37.20569556;3.58;25.82;4.48
06.10.2025 06:30;3.416335556;-17.48834333;3.074898889;-5.567932222;70;0;0;0;0;0;13.74268222;-13.27853556;-53.89910556;-7.87;19.78;17.48
06.10.2025 06:45;7.655443333;-2.120764444;0.580043333;-42.42674111;164;0;0;0;0;0;10.69688444;-11.84109111;-126.5437744;2.12;20.96;18.56
06.10.2025 07:00;13.35394556;-13.74674889;2.033204444;-23.62087111;0;-61;0;0;0;0;17.52306;-13.61652889;79.07393889;-3.72;24.01;-2.88
06.10.2025 07:15;41.43146778;0;2.29873;-2.403424444;0;0;0;0;0;0;12.59846333;-14.52120444;-39.40403222;9.85;23.58;20.94
06.10.2025 07:30;41.12221667;0;4.144804444;-0.950525556;60;0;0;0;0;0;14.37960444;-12.43841111;-106.2576889;9.85;26.77;23.84
06.10.2025 07:45;58.94748889;0;12.78886667;-1.253254444;126;0;0;0;0;0;19.59283;-11.20851;-204.8674211;9.85;29.97;26.74
06.10.2025 08:00;96.99707222;0;8.412341111;-0.437284444;75;0;0;0;0;0;16.19302556;-20.70719444;-175.45796;9.91;36.18;32.4
06.10.2025 08:15;92.66114222;0;3.124624444;-0.210502222;85;0;0;0;0;0;9.680172222;-14.47672;-175.7787167;9.91;33.6;30.05
06.10.2025 08:30;26.08696667;-3.527284444;15.16100444;-2.480287778;130;0;0;0;0;0;11.75727667;-16.64903111;-160.3486444;2.02;26.8;23.86
06.10.2025 08:45;2.028538889;-34.67123333;1.202018889;-58.97609;170;0;0;0;0;0;9.386662222;-17.05973333;-71.91016333;-4.87;21.26;18.82
06.10.2025 09:00;2.848295556;-35.41259556;0.028928889;-33.62001444;201;0;0;0;0;0;19.89855;-14.48675889;-140.2564056;-5.18;23.43;20.8
